ID	Location	Membrane	Nucleus	Cytoplasm	Extracellular	Mitochondrion	Cell_membrane	Endoplasmic_reticulum	Plastid	Golgi_apparatus	Lysosome/Vacuole	Peroxisome
sp|D2Y1Y3|Negative_1163	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|O76200|Negative_1195	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P10459|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|F5CPE4|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|D2Y2D1|Negative_1163	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P10456|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P60775|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|D2Y2I3|Negative_1163	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q90VW1|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q7T2I5|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q2PAY4|Negative_1194	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|D2Y1Y1|Negative_1163	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9EQ21|Negative_1193	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|B1P1A5|Negative_1173	Extracellular	0.0	0.0	0.0001	0.9998	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|P01412|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P60272|Negative_1196	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q26443|Negative_1197	Extracellular	0.1573	0.0	0.0001	0.8155	0.0009	0.0448	0.0541	0.0	0.0209	0.0636	0.0
sp|C6JUP3|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q1ELU2|Negative_1069	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P0DPM4|Negative_1197	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|Q4LCS8|Negative_1152	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P0DL78|Negative_1173	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|O80460|Negative_751	Extracellular	0.0004	0.0001	0.0004	0.9964	0.0018	0.0005	0.0001	0.0003	0.0	0.0004	0.0
sp|P56708|Negative_1197	Extracellular	0.1224	0.0	0.0	0.8215	0.0001	0.0381	0.0724	0.0	0.0159	0.0519	0.0
sp|P83562|Negative_1199	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|P80958|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P04002|Negative_1154	Extracellular	0.0002	0.0	0.0001	0.9994	0.0003	0.0	0.0	0.0	0.0	0.0	0.0
sp|P19855|Negative_1172	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|F1CGT6|Negative_1179	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|X5IWS1|Negative_1198	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P0DJA9|Negative_1163	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|F5CPE2|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|F1AWB0|Negative_1200	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0001	0.0	0.0	0.0	0.0
sp|O76199|Negative_1169	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q1ELU3|Negative_1069	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P59368|Negative_1169	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P29425|Negative_1169	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|B7SNV8|Negative_1182	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P83313|Negative_1200	Extracellular	0.0	0.0	0.0	0.9973	0.0002	0.0	0.0022	0.0	0.0	0.0003	0.0
sp|P19959|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|F8J2G3|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P60303|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P59367|Negative_1169	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|F5CPD5|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q6UWK7|Negative_1201	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P80245|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|F5CPD8|Negative_1106	Extracellular	0.0	0.0	0.0001	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P60304|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P58913|Negative_1197	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q5UFR8|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P01443|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|O73857|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P60302|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|I3LGZ3|Negative_1201	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|O73856|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|B6HY15|Negative_1039	Extracellular	0.0	0.0	0.0	0.9997	0.0	0.0	0.0003	0.0	0.0	0.0	0.0
sp|P61409|Negative_1194	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|K9MCH1|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|C1IC52|Negative_1192	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P68416|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P01404|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q03191|Negative_1140	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P60301|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P86188|Negative_1028	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0001	0.0	0.0	0.0	0.0
sp|Q6K209|Negative_1205	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P86040|Negative_1028	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0001	0.0	0.0	0.0	0.0
sp|P09036|Negative_1206	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|W4VSB6|Negative_1204	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9LXU0|Negative_1202	Extracellular	0.0059	0.0003	0.0004	0.9497	0.0083	0.0039	0.0131	0.0001	0.006	0.0183	0.0
sp|P86037|Negative_1028	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0001	0.0	0.0	0.0	0.0
sp|F5CPE0|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q4LCS9|Negative_1152	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q8S8N0|Negative_1203	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0001	0.0	0.0	0.0	0.0
sp|P18329|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q4LCT0|Negative_1152	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P62376|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P86038|Negative_1028	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0001	0.0	0.0	0.0	0.0
sp|P00995|Negative_1206	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|H2A0N7|Negative_1208	Extracellular	0.0003	0.0	0.0	0.9995	0.0001	0.0	0.0002	0.0	0.0	0.0001	0.0
sp|P86146|Negative_1210	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P0DM66|Negative_1163	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P09655|Negative_1206	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|A0A0G3F8Z3|Negative_1207	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|K9MCX0|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P83561|Negative_1209	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P86968|Negative_1208	Extracellular	0.0001	0.0	0.0	0.9998	0.0001	0.0	0.0	0.0	0.0	0.0	0.0
sp|E6ZBE2|Negative_1211	Extracellular	0.0	0.0	0.0	0.9993	0.0	0.0	0.0006	0.0	0.0	0.0	0.0
sp|P0DL75|Negative_1199	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|F8J2G5|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q8MMH4|Negative_1212	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P0DKR6|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|B2G331|Negative_268	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q2UXR1|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q53B52|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9PRI1|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9U655|Negative_1197	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9PUB7|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|A7WNV5|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q53B47|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P18511|Negative_1197	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q17UZ0|Negative_1039	Extracellular	0.0	0.0	0.0	0.9996	0.0	0.0	0.0004	0.0	0.0	0.0	0.0
sp|Q8T0W4|Negative_268	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9TWM7|Negative_1197	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P0DL38|Negative_1218	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|F8J4S0|Negative_1219	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P56714|Negative_1197	Extracellular	0.0003	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|P0DPG6|Negative_1216	Extracellular	0.0	0.0002	0.0006	0.998	0.0012	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9TUI9|Negative_1215	Extracellular	0.0	0.0	0.0	0.9999	0.0001	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9R0R3|Negative_1215	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q8LAD7|Negative_1217	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|W4VSG7|Negative_1214	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9V3J3|Negative_1225	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|E1B243|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|L0P323|Negative_1211	Extracellular	0.0526	0.0001	0.0	0.9213	0.0005	0.0116	0.0654	0.0	0.0005	0.0006	0.0
sp|E1B242|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|E1AXF6|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q6UWT2|Negative_1224	Extracellular	0.0837	0.0003	0.0007	0.8588	0.0076	0.0556	0.0084	0.001	0.0108	0.0569	0.0
sp|Q2UXR3|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P84843|Negative_1222	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P24160|Negative_1220	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|D2Y171|Negative_1226	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|E1B230|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|A0A2L0ART2|Negative_1223	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|H2A0M9|Negative_1221	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q8K1D8|Negative_1224	Extracellular	0.0837	0.0003	0.0007	0.8588	0.0076	0.0556	0.0084	0.001	0.0108	0.0569	0.0
sp|P0C607|Negative_1228	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|A0A193H365|Negative_1039	Extracellular	0.0	0.0	0.0	0.9985	0.0	0.0	0.0014	0.0	0.0	0.0001	0.0
sp|A0A193H396|Negative_1039	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0001	0.0	0.0	0.0	0.0
sp|A0A193H397|Negative_1028	Extracellular	0.0	0.0	0.0	0.9997	0.0	0.0	0.0002	0.0	0.0	0.0	0.0
sp|Q2UXR2|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|H2A0P3|Negative_1230	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|A0A193H329|Negative_1039	Extracellular	0.0	0.0	0.0	0.9996	0.0	0.0	0.0004	0.0	0.0	0.0	0.0
sp|C5J888|Negative_1233	Extracellular	0.0	0.0	0.0	0.9997	0.0001	0.0	0.0001	0.0	0.0	0.0001	0.0
sp|P0DJ08|Negative_1229	Extracellular	0.0	0.0	0.0002	0.9998	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P86407|Negative_1231	Extracellular	0.0001	0.0001	0.0002	0.9993	0.0003	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9VBL6|Negative_1232	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0001	0.0	0.0	0.0	0.0
sp|A1IVR8|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|A0A193H361|Negative_1039	Extracellular	0.0	0.0	0.0	0.9991	0.0	0.0	0.0008	0.0	0.0	0.0001	0.0
sp|B6HY16|Negative_1028	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|O49519|Negative_1227	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|F5CPE3|Negative_1106	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q86QI5|Negative_1241	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|E1AWD6|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P01523|Negative_1237	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|A0A0A1I6N9|Negative_1242	Extracellular	0.0519	0.0003	0.0004	0.8951	0.006	0.0097	0.07	0.0	0.0026	0.0159	0.0
sp|C0HK26|Negative_1239	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|W4VS16|Negative_1204	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|E1AXF5|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q2WCN6|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|I6RU32|Negative_1240	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q2WCN7|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|A0A0A1I6E7|Negative_1242	Extracellular	0.0226	0.0003	0.0003	0.9306	0.0026	0.0056	0.0496	0.0	0.0028	0.0082	0.0
sp|Q8W261|Negative_1238	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q86LE4|Negative_1241	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|C7B247|Negative_1242	Extracellular	0.0128	0.0002	0.0001	0.9878	0.001	0.0016	0.0056	0.0	0.0016	0.002	0.0
sp|B8QG00|Negative_1235	Extracellular	0.0	0.0001	0.0004	0.9994	0.0001	0.0	0.0	0.0	0.0	0.0	0.0
sp|B4YSU8|Negative_1236	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q5Y4V2|Negative_1234	Extracellular	0.0	0.0	0.0	0.9997	0.0	0.0	0.0	0.0	0.0	0.0003	0.0
sp|Q5Y4V3|Negative_1234	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0	0.0	0.0	0.0002	0.0
sp|C0HK01|Negative_1039	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0001	0.0	0.0	0.0	0.0
sp|N0EAL3|Negative_1231	Extracellular	0.0	0.0001	0.0006	0.9985	0.0006	0.0	0.0001	0.0	0.0	0.0	0.0
sp|Q2WCN8|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q1EJP5|Negative_1039	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0002	0.0	0.0	0.0	0.0
sp|Q86DU6|Negative_1237	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|D0PX85|Negative_1243	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P86929|Negative_1244	Extracellular	0.0089	0.0005	0.0026	0.8836	0.108	0.0001	0.0002	0.0047	0.0	0.0003	0.0
sp|J7H8J4|Negative_1039	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0002	0.0	0.0	0.0	0.0
sp|A0A2I6EDN5|Negative_1237	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q5Y4U8|Negative_1234	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|C0HK03|Negative_1039	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|C0HK02|Negative_1039	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P0DKQ2|Negative_1237	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q5Y4V6|Negative_1234	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P0DKQ0|Negative_1237	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|D9U2B5|Negative_1231	Extracellular	0.0	0.0	0.0002	0.9993	0.0003	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q1PE40|Negative_1247	Extracellular	0.07	0.0004	0.0037	0.892	0.0861	0.0006	0.0013	0.0	0.0127	0.0033	0.0
sp|P0DKP9|Negative_1237	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|E1B231|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|B6HY14|Negative_1039	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P28880|Negative_1198	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P85213|Negative_1245	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P28881|Negative_1198	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|A0AEI5|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|D0PX84|Negative_1243	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P01485|Negative_1182	Extracellular	0.0001	0.0	0.0002	0.9995	0.0002	0.0	0.0	0.0	0.0	0.0	0.0
sp|P0DJ41|Negative_1246	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|A0A0U5AUY6|Negative_1106	Extracellular	0.0	0.0	0.0001	0.9998	0.0001	0.0	0.0	0.0	0.0	0.0	0.0
sp|A0AEI6|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P05484|Negative_1198	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|G3F828|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q8MTX2|Negative_1250	Extracellular	0.0006	0.0	0.0002	0.9914	0.0004	0.0	0.0071	0.0	0.0	0.0009	0.0
sp|G3ETQ3|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9BPI0|Negative_1248	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|A7WNV6|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|H2A0N8|Negative_1249	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q5Y4V8|Negative_1234	Extracellular	0.0	0.0	0.0003	0.9997	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|E7EKC4|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P0C1N6|Negative_1248	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|S4UKA9|Negative_1228	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P0C425|Negative_1248	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|P86147|Negative_1210	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|A0A193H362|Negative_1039	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0002	0.0	0.0	0.0	0.0
sp|Q5EHP3|Negative_1248	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|E1B240|Negative_1213	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9BH73|Negative_1248	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q5Y4U7|Negative_1234	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
